cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
6293,1007526,2022-07-29,100051952,31,1069,Men's Clothing,Credit Card,completed
6294,1007527,2022-07-30,100051953,38,1532,Women's Clothing,Debit Card,completed
6295,1007528,2022-07-31,100051954,50,3922,Kid's Clothing,Debit Card,completed
6296,1007529,2022-08-01,100051955,28,1100,Winter wear,Debit Card,completed
6297,1007530,2022-08-02,100051956,23,298,Women's Clothing,Debit Card,completed
6298,1007531,2022-08-03,100051957,36,4428,Gym wear,Debit Card,completed
6299,1007532,2022-08-04,100051958,43,4509,Footwear,Credit Card,completed
6300,1007533,2022-08-05,100051959,31,1987,Kid's Clothing,UPI,completed
6301,1007534,2022-08-06,100051960,15,2626,Beauty,Debit Card,completed
6302,1007535,2022-08-07,100051961,48,3160,Jewellery,UPI,completed
6303,1007536,2022-08-08,100051962,27,3112,Jewellery,Debit Card,completed
6304,1007537,2022-08-09,100051963,37,1643,Footwear,UPI,completed
6305,1007538,2022-08-10,100051964,34,3653,Kid's Clothing,Debit Card,completed
6306,1007539,2022-08-11,100051965,34,1264,Jewellery,Credit Card,completed
6307,1007540,2022-08-12,100051966,40,1137,Footwear,Credit Card,completed
6308,1007541,2022-08-13,100051967,27,4267,Bags,Credit Card,completed
6309,1007542,2022-08-14,100051968,34,2881,Women's Clothing,Debit Card,completed
6310,1007543,2022-08-15,100051969,19,1853,Gym wear,Credit Card,completed
6311,1007544,2022-08-16,100051970,50,3106,Women's Clothing,Credit Card,completed
6312,1007545,2022-08-17,100051971,40,4725,Men's Clothing,Credit Card,completed
6313,1007546,2022-08-18,100051972,3,1850,Kid's Clothing,Debit Card,completed
6314,1007547,2022-08-19,100051973,12,370,Accessories,Credit Card,completed
6315,1007548,2022-08-20,100051974,31,1685,Kid's Clothing,Debit Card,completed
6316,1007549,2022-08-21,100051975,19,661,Gym wear,UPI,completed
6317,1007550,2022-08-22,100051976,18,2416,Beauty,Debit Card,completed
6318,1007551,2022-08-23,100051977,12,2931,Jewellery,UPI,completed
6319,1007552,2022-08-24,100051978,23,2114,Beauty,Credit Card,completed
6320,1007553,2022-08-25,100051979,26,4761,Winter wear,Credit Card,completed
6321,1007554,2022-08-26,100051980,27,3950,Gym wear,Credit Card,completed
6322,1007555,2022-08-27,100051981,40,4641,Gym wear,Credit Card,completed
6323,1007556,2022-08-28,100051982,26,1861,Jewellery,Debit Card,completed
6324,1007557,2022-08-29,100051983,42,3775,Kid's Clothing,Credit Card,completed
6325,1007558,2022-08-30,100051984,45,1884,Gym wear,UPI,completed
6326,1007559,2022-08-31,100051985,32,2657,Accessories,Credit Card,completed
6327,1007560,2022-09-01,100051986,2,4508,Kid's Clothing,UPI,completed
6328,1007561,2022-09-02,100051987,27,722,Footwear,Credit Card,completed
6329,1007562,2022-09-03,100051988,3,4502,Gym wear,Credit Card,completed
6330,1007563,2022-09-04,100051989,44,2386,Women's Clothing,UPI,completed
6331,1007564,2022-09-05,100051990,10,2882,Winter wear,Debit Card,completed
6332,1007565,2022-09-06,100051991,21,2802,Jewellery,UPI,completed
6333,1007566,2022-09-07,100051992,33,1883,Footwear,UPI,completed
6334,1007567,2022-09-08,100051993,45,2932,Jewellery,UPI,completed
6335,1007568,2022-09-09,100051994,23,4758,Beauty,Debit Card,completed
6336,1007569,2022-09-10,100051995,32,3726,Jewellery,UPI,completed
6337,1007570,2022-09-11,100051996,36,4677,Men's Clothing,UPI,completed
6338,1007571,2022-09-12,100051997,17,2864,Accessories,UPI,completed
6339,1007572,2022-09-13,100051998,14,3303,Kid's Clothing,Debit Card,completed
6340,1007573,2022-09-14,100051999,15,3221,Bags,Debit Card,completed
6341,1007574,2022-09-15,100052000,37,4652,Beauty,Credit Card,completed
6342,1007575,2022-09-16,100052001,31,3774,Jewellery,UPI,completed
6343,1007576,2022-09-17,100052002,8,2865,Men's Clothing,Debit Card,completed
6344,1007577,2022-09-18,100052003,11,808,Gym wear,UPI,completed
6345,1007578,2022-09-19,100052004,31,3926,Jewellery,Credit Card,completed
6346,1007579,2022-09-20,100052005,14,4438,Women's Clothing,Credit Card,completed
6347,1007580,2022-09-21,100052006,7,1390,Men's Clothing,UPI,completed
6348,1007581,2022-09-22,100052007,37,4192,Jewellery,Debit Card,completed
6349,1007582,2022-09-23,100052008,17,3793,Accessories,UPI,completed
6350,1007583,2022-09-24,100052009,41,1793,Beauty,Debit Card,completed
6351,1007584,2022-09-25,100052010,14,371,Kid's Clothing,Credit Card,completed
6352,1007585,2022-09-26,100052011,23,2697,Footwear,UPI,completed
6353,1007586,2022-09-27,100052012,10,1606,Jewellery,Credit Card,completed
6354,1007587,2022-09-28,100052013,26,4982,Footwear,UPI,completed
6355,1007588,2022-09-29,100052014,4,793,Men's Clothing,Credit Card,completed
6356,1007589,2022-09-30,100052015,1,3870,Bags,UPI,completed
6357,1007590,2022-10-01,100052016,28,2038,Men's Clothing,Credit Card,completed
6358,1007591,2022-10-02,100052017,11,3354,Men's Clothing,Debit Card,completed
6359,1007592,2022-10-03,100052018,15,4640,Accessories,Debit Card,completed
6360,1007593,2022-10-04,100052019,46,4749,Kid's Clothing,Credit Card,completed
6361,1007594,2022-10-05,100052020,30,402,Jewellery,UPI,completed
6362,1007595,2022-10-06,100052021,32,3688,Bags,UPI,completed
6363,1007596,2022-10-07,100052022,17,2069,Footwear,Credit Card,completed
6364,1007597,2022-10-08,100052023,9,3428,Men's Clothing,UPI,completed
6365,1007598,2022-10-09,100052024,5,2316,Footwear,UPI,completed
6366,1007599,2022-10-10,100052025,25,1251,Winter wear,UPI,completed
6367,1007600,2022-10-11,100052026,26,1888,Women's Clothing,Credit Card,completed
6368,1007601,2022-10-12,100052027,50,4202,Men's Clothing,UPI,completed
6369,1007602,2022-10-13,100052028,29,2425,Winter wear,Credit Card,completed
6370,1007603,2022-10-14,100052029,9,1538,Bags,UPI,completed
6371,1007604,2022-10-15,100052030,4,1884,Footwear,Credit Card,completed
6372,1007605,2022-10-16,100052031,49,3114,Gym wear,Credit Card,completed
6373,1007606,2022-10-17,100052032,44,2928,Bags,Debit Card,completed
6374,1007607,2022-10-18,100052033,39,860,Jewellery,UPI,completed
6375,1007608,2022-10-19,100052034,15,1993,Women's Clothing,Credit Card,completed
6376,1007609,2022-10-20,100052035,15,780,Kid's Clothing,Debit Card,completed
6377,1007610,2022-10-21,100052036,17,3729,Gym wear,Credit Card,completed
6378,1007611,2022-10-22,100052037,47,2528,Winter wear,Debit Card,completed
6379,1007612,2022-10-23,100052038,48,1688,Gym wear,Debit Card,completed
6380,1007613,2022-10-24,100052039,19,1200,Gym wear,UPI,completed
6381,1007614,2022-10-25,100052040,36,1014,Footwear,Credit Card,completed
6382,1007615,2022-10-26,100052041,34,3642,Men's Clothing,Debit Card,completed
6383,1007616,2022-10-27,100052042,14,3383,Footwear,Credit Card,completed
6384,1007617,2022-10-28,100052043,22,3897,Footwear,Credit Card,completed
6385,1007618,2022-10-29,100052044,36,2316,Accessories,Debit Card,completed
6386,1007619,2022-10-30,100052045,47,2259,Winter wear,Debit Card,completed
6387,1007620,2022-10-31,100052046,22,1441,Women's Clothing,Credit Card,completed
6388,1007621,2022-11-01,100052047,18,3886,Jewellery,UPI,completed
6389,1007622,2022-11-02,100052048,24,4093,Jewellery,Debit Card,completed
6390,1007623,2022-11-03,100052049,42,4487,Winter wear,Credit Card,completed
6391,1007624,2022-11-04,100052050,5,4153,Accessories,Debit Card,completed
6392,1007625,2022-11-05,100052051,44,1903,Beauty,Credit Card,completed
6393,1007626,2022-11-06,100052052,30,659,Kid's Clothing,UPI,completed
6394,1007627,2022-11-07,100052053,20,499,Accessories,Debit Card,completed
6395,1007628,2022-11-08,100052054,14,1387,Jewellery,UPI,completed
6396,1007629,2022-11-09,100052055,30,655,Women's Clothing,Debit Card,completed
6397,1007630,2022-11-10,100052056,47,4227,Footwear,Debit Card,completed
6398,1007631,2022-11-11,100052057,7,2032,Men's Clothing,Credit Card,completed
6399,1007632,2022-11-12,100052058,43,2001,Beauty,Debit Card,completed
6400,1007633,2022-11-13,100052059,49,3430,Jewellery,Debit Card,completed
6401,1007634,2022-11-14,100052060,2,3818,Men's Clothing,Credit Card,completed
6402,1007635,2022-11-15,100052061,25,2556,Men's Clothing,Credit Card,completed
6403,1007636,2022-11-16,100052062,31,1170,Bags,Credit Card,completed
6404,1007637,2022-11-17,100052063,11,3177,Footwear,Credit Card,completed
6405,1007638,2022-11-18,100052064,20,3875,Footwear,Credit Card,completed
6406,1007639,2022-11-19,100052065,41,4708,Kid's Clothing,UPI,completed
6407,1007640,2022-11-20,100052066,40,4990,Bags,Debit Card,completed
6408,1007641,2022-11-21,100052067,8,4593,Gym wear,UPI,completed
6409,1007642,2022-11-22,100052068,3,4623,Footwear,Credit Card,completed
6410,1007643,2022-11-23,100052069,35,4345,Accessories,UPI,completed
6411,1007644,2022-11-24,100052070,21,1763,Beauty,Credit Card,completed
6412,1007645,2022-11-25,100052071,50,407,Jewellery,Credit Card,completed
6413,1007646,2022-11-26,100052072,41,4821,Kid's Clothing,UPI,completed
6414,1007647,2022-11-27,100052073,1,1489,Footwear,Credit Card,completed
6415,1007648,2022-11-28,100052074,34,679,Footwear,Credit Card,completed
6416,1007649,2022-11-29,100052075,43,532,Winter wear,UPI,completed
6417,1007650,2022-11-30,100052076,46,3033,Accessories,Debit Card,completed
6418,1007651,2022-12-01,100052077,22,3229,Footwear,Debit Card,completed
6419,1007652,2022-12-02,100052078,12,1163,Beauty,UPI,completed
6420,1007653,2022-12-03,100052079,22,2762,Accessories,Credit Card,completed
6421,1007654,2022-12-04,100052080,12,2437,Beauty,Debit Card,completed
6422,1007655,2022-12-05,100052081,11,4588,Footwear,UPI,completed
6423,1007656,2022-12-06,100052082,26,4013,Jewellery,UPI,completed
6424,1007657,2022-12-07,100052083,50,1344,Winter wear,Credit Card,completed
6425,1007658,2022-12-08,100052084,6,2515,Footwear,Debit Card,completed
6426,1007659,2022-12-09,100052085,33,2861,Kid's Clothing,Credit Card,completed
6427,1007660,2022-12-10,100052086,38,711,Footwear,Credit Card,completed
6428,1007661,2022-12-11,100052087,41,3948,Kid's Clothing,UPI,completed
6429,1007662,2022-12-12,100052088,14,4637,Winter wear,Debit Card,completed
6430,1007663,2022-12-13,100052089,32,4174,Jewellery,Debit Card,completed
6431,1007664,2022-12-14,100052090,2,527,Accessories,UPI,completed
6432,1007665,2022-12-15,100052091,44,1513,Women's Clothing,Debit Card,completed
6433,1007666,2022-12-16,100052092,39,1585,Bags,UPI,completed
6434,1007667,2022-12-17,100052093,19,3955,Women's Clothing,UPI,completed
6435,1007668,2022-12-18,100052094,19,2441,Bags,UPI,completed
6436,1007669,2022-12-19,100052095,27,4247,Men's Clothing,Credit Card,completed
6437,1007670,2022-12-20,100052096,49,4598,Winter wear,Debit Card,completed
6438,1007671,2022-12-21,100052097,5,4345,Accessories,Credit Card,completed
6439,1007672,2022-12-22,100052098,14,907,Women's Clothing,Credit Card,completed
6440,1007673,2022-12-23,100052099,27,4187,Women's Clothing,Credit Card,completed
6441,1007674,2022-12-24,100052100,44,4898,Kid's Clothing,Debit Card,completed
6442,1007675,2022-12-25,100052101,36,4461,Gym wear,UPI,completed
6443,1007676,2022-12-26,100052102,27,3731,Women's Clothing,Debit Card,completed
6444,1007677,2022-12-27,100052103,29,4747,Beauty,UPI,completed
6445,1007678,2022-12-28,100052104,15,969,Women's Clothing,Debit Card,completed
6446,1007679,2022-12-29,100052105,34,2326,Bags,Debit Card,completed
6447,1007680,2022-12-30,100052106,6,3575,Kid's Clothing,Credit Card,completed
6448,1007681,2022-12-31,100052107,24,2031,Kid's Clothing,UPI,completed
6449,1007682,2021-01-01,100052108,13,3196,Jewellery,UPI,completed
6450,1007683,2021-01-02,100052109,34,312,Gym wear,UPI,completed
6451,1007684,2021-01-03,100052110,20,4295,Kid's Clothing,Debit Card,completed
6452,1007685,2021-01-04,100052111,2,3059,Footwear,Credit Card,completed
6453,1007686,2021-01-05,100052112,45,2854,Jewellery,Credit Card,completed
6454,1007687,2021-01-06,100052113,30,3855,Men's Clothing,Debit Card,completed
6455,1007688,2021-01-07,100052114,19,2553,Kid's Clothing,Credit Card,completed
6456,1007689,2021-01-08,100052115,4,4954,Women's Clothing,UPI,completed
6457,1007690,2021-01-09,100052116,21,3058,Bags,UPI,completed
6458,1007691,2021-01-10,100052117,10,1919,Bags,Credit Card,completed
6459,1007692,2021-01-11,100052118,42,427,Jewellery,Debit Card,completed
6460,1007693,2021-01-12,100052119,24,4716,Women's Clothing,Credit Card,completed
6461,1007694,2021-01-13,100052120,5,2756,Kid's Clothing,Debit Card,completed
6462,1007695,2021-01-14,100052121,6,3039,Gym wear,UPI,completed
6463,1007696,2021-01-15,100052122,50,2766,Women's Clothing,UPI,completed
6464,1007697,2021-01-16,100052123,38,2631,Kid's Clothing,Credit Card,completed
6465,1007698,2021-01-17,100052124,35,3887,Gym wear,Credit Card,completed
6466,1007699,2021-01-18,100052125,26,3122,Gym wear,Credit Card,completed
6467,1007700,2021-01-19,100052126,43,3148,Men's Clothing,UPI,completed
6468,1007701,2021-01-20,100052127,34,4464,Men's Clothing,Credit Card,completed
6469,1007702,2021-01-21,100052128,11,1263,Beauty,UPI,completed
6470,1007703,2021-01-22,100052129,12,3424,Jewellery,Debit Card,completed
6471,1007704,2021-01-23,100052130,12,2058,Beauty,Debit Card,completed
6472,1007705,2021-01-24,100052131,11,1855,Beauty,UPI,completed
6473,1007706,2021-01-25,100052132,33,3916,Winter wear,Debit Card,completed
6474,1007707,2021-01-26,100052133,23,3021,Beauty,UPI,completed
6475,1007708,2021-01-27,100052134,27,3836,Women's Clothing,Credit Card,completed
6476,1007709,2021-01-28,100052135,1,3784,Bags,UPI,completed
6477,1007710,2021-01-29,100052136,7,4549,Women's Clothing,UPI,completed
6478,1007711,2021-01-30,100052137,43,1714,Accessories,UPI,completed
6479,1007712,2021-01-31,100052138,48,593,Footwear,Debit Card,completed
6480,1007713,2021-02-01,100052139,38,4419,Beauty,Credit Card,completed
6481,1007714,2021-02-02,100052140,43,3952,Jewellery,UPI,completed
6482,1007715,2021-02-03,100052141,49,4710,Women's Clothing,Credit Card,completed
6483,1007716,2021-02-04,100052142,44,2270,Bags,Credit Card,completed
6484,1007717,2021-02-05,100052143,31,1180,Men's Clothing,UPI,completed
6485,1007718,2021-02-06,100052144,15,2477,Men's Clothing,UPI,completed
6486,1007719,2021-02-07,100052145,24,4536,Accessories,Debit Card,completed
6487,1007720,2021-02-08,100052146,3,2929,Footwear,Credit Card,completed
6488,1007721,2021-02-09,100052147,48,622,Bags,Debit Card,completed
6489,1007722,2021-02-10,100052148,16,1927,Jewellery,Credit Card,completed
6490,1007723,2021-02-11,100052149,39,4485,Men's Clothing,UPI,completed
6491,1007724,2021-02-12,100052150,6,1367,Winter wear,Credit Card,completed
6492,1007725,2021-02-13,100052151,31,281,Jewellery,UPI,completed
6493,1007726,2021-02-14,100052152,26,4099,Gym wear,Credit Card,completed
6494,1007727,2021-02-15,100052153,29,4608,Winter wear,Credit Card,completed
6495,1007728,2021-02-16,100052154,30,3907,Footwear,Debit Card,completed
6496,1007729,2021-02-17,100052155,48,837,Jewellery,UPI,completed
6497,1007730,2021-02-18,100052156,26,980,Women's Clothing,UPI,completed
6498,1007731,2021-02-19,100052157,47,4386,Jewellery,Debit Card,completed
6499,1007732,2021-02-20,100052158,41,1926,Accessories,Credit Card,completed
6500,1007733,2021-02-21,100052159,32,624,Kid's Clothing,Credit Card,completed
6501,1007734,2021-02-22,100052160,28,1943,Footwear,Credit Card,completed
6502,1007735,2021-02-23,100052161,5,2065,Footwear,Debit Card,completed
6503,1007736,2021-02-24,100052162,13,4085,Winter wear,Credit Card,completed
6504,1007737,2021-02-25,100052163,35,392,Beauty,Credit Card,completed
6505,1007738,2021-02-26,100052164,6,2522,Kid's Clothing,UPI,completed
6506,1007739,2021-02-27,100052165,8,4571,Beauty,Credit Card,completed
6507,1007740,2021-02-28,100052166,13,4655,Jewellery,UPI,completed
6508,1007741,2021-03-01,100052167,30,4067,Beauty,UPI,completed
6509,1007742,2021-03-02,100052168,18,1575,Accessories,Credit Card,completed
6510,1007743,2021-03-03,100052169,10,4150,Winter wear,UPI,completed
6511,1007744,2021-03-04,100052170,8,1614,Beauty,Credit Card,completed
6512,1007745,2021-03-05,100052171,9,2238,Men's Clothing,Debit Card,completed
6513,1007746,2021-03-06,100052172,42,1691,Accessories,Debit Card,completed
6514,1007747,2021-03-07,100052173,23,1828,Jewellery,Debit Card,completed
6515,1007748,2021-03-08,100052174,33,3064,Men's Clothing,Debit Card,completed
6516,1007749,2021-03-09,100052175,14,2050,Winter wear,Debit Card,completed
6517,1007750,2021-03-10,100052176,34,375,Bags,Credit Card,completed
6518,1007751,2021-03-11,100052177,47,4198,Footwear,Credit Card,completed
6519,1007752,2021-03-12,100052178,37,3810,Men's Clothing,Credit Card,completed
6520,1007753,2021-03-13,100052179,46,2372,Women's Clothing,UPI,completed
6521,1007754,2021-03-14,100052180,48,1241,Footwear,Credit Card,completed
6522,1007755,2021-03-15,100052181,8,2786,Women's Clothing,Debit Card,completed
6523,1007756,2021-03-16,100052182,35,4958,Accessories,Credit Card,completed
6524,1007757,2021-03-17,100052183,21,1851,Accessories,UPI,completed
6525,1007758,2021-03-18,100052184,12,4550,Women's Clothing,Credit Card,completed
6526,1007759,2021-03-19,100052185,8,392,Bags,UPI,completed
6527,1007760,2021-03-20,100052186,46,4566,Beauty,Debit Card,completed
6528,1007761,2021-03-21,100052187,3,367,Gym wear,Credit Card,completed
6529,1007762,2021-03-22,100052188,6,4666,Women's Clothing,Debit Card,completed
6530,1007763,2021-03-23,100052189,36,920,Jewellery,UPI,completed
6531,1007764,2021-03-24,100052190,3,776,Bags,UPI,completed
6532,1007765,2021-03-25,100052191,6,3328,Footwear,UPI,completed
6533,1007766,2021-03-26,100052192,37,893,Bags,Credit Card,completed
6534,1007767,2021-03-27,100052193,35,2821,Gym wear,UPI,completed
6535,1007768,2021-03-28,100052194,8,3888,Men's Clothing,UPI,completed
6536,1007769,2021-03-29,100052195,24,4559,Accessories,Credit Card,completed
6537,1007770,2021-03-30,100052196,18,1496,Footwear,UPI,completed
6538,1007771,2021-03-31,100052197,23,542,Women's Clothing,Debit Card,completed
6539,1007772,2021-04-01,100052198,11,949,Beauty,UPI,completed
6540,1007773,2021-04-02,100052199,4,4669,Bags,Credit Card,completed
6541,1007774,2021-04-03,100052200,11,1347,Women's Clothing,Debit Card,completed
6542,1007775,2021-04-04,100052201,41,3629,Gym wear,Debit Card,completed
6543,1007776,2021-04-05,100052202,9,1171,Men's Clothing,Credit Card,completed
6544,1007777,2021-04-06,100052203,18,1501,Gym wear,Credit Card,completed
6545,1007778,2021-04-07,100052204,25,2588,Bags,Credit Card,completed
6546,1007779,2021-04-08,100052205,15,1788,Accessories,Debit Card,completed
